time	latitude	longitude	crr	spatial_ref
1996-12-31	33.25	46.5	1.570179	0.0
1996-12-31	33.25	46.75	1.5923377	0.0
1996-12-31	33.25	47.0	2.577027	0.0
1996-12-31	33.25	47.25	2.0592308	0.0
1996-12-31	33.25	47.5	2.0592308	0.0
1996-12-31	33.25	47.75	2.1899319	0.0
1996-12-31	33.25	48.0	2.5470798	0.0
1996-12-31	33.25	48.25	1.9763205	0.0
1996-12-31	33.25	48.5	1.7801242	0.0
1996-12-31	33.25	48.75	1.7801242	0.0
1996-12-31	33.25	49.0	1.315721	0.0
1996-12-31	33.25	49.25	0.9770388	0.0
1996-12-31	33.25	49.5	1.3878007	0.0
1996-12-31	33.25	49.75	1.3878007	0.0
1996-12-31	33.25	50.0	0.5449337	0.0
1996-12-31	33.25	50.25	0.5477693	0.0
1996-12-31	33.25	50.5	0.77598727	0.0
1996-12-31	33.25	50.75	0.48010206	0.0
1996-12-31	33.25	51.0	0.48010206	0.0
1996-12-31	33.0	45.0	1.352722	0.0
1996-12-31	33.0	45.25	1.352722	0.0
1996-12-31	33.0	45.5	2.5319335	0.0
1996-12-31	33.0	45.75	2.6765356	0.0
1996-12-31	33.0	46.0	2.3743563	0.0
1996-12-31	33.0	46.25	1.6241934	0.0
1996-12-31	33.0	46.5	1.6241934	0.0
1996-12-31	33.0	46.75	1.936345	0.0
1996-12-31	33.0	47.0	2.5951326	0.0
1996-12-31	33.0	47.25	2.5909138	0.0
1996-12-31	33.0	47.5	2.5909138	0.0
1996-12-31	33.0	47.75	2.8862047	0.0
1996-12-31	33.0	48.0	3.006144	0.0
1996-12-31	33.0	48.25	2.8345408	0.0
1996-12-31	33.0	48.5	2.3797374	0.0
1996-12-31	33.0	48.75	2.3797374	0.0
1996-12-31	33.0	49.0	1.5879804	0.0
1996-12-31	33.0	49.25	1.6703656	0.0
1996-12-31	33.0	49.5	0.8746388	0.0
1996-12-31	33.0	49.75	0.8746388	0.0
1996-12-31	33.0	50.0	0.31993866	0.0
1996-12-31	33.0	50.25	0.43460783	0.0
1996-12-31	33.0	50.5	0.45015532	0.0
1996-12-31	33.0	50.75	0.4639874	0.0
1996-12-31	33.0	51.0	0.4639874	0.0
1996-12-31	32.75	45.0	1.022547	0.0
1996-12-31	32.75	45.25	1.022547	0.0
1996-12-31	32.75	45.5	2.144548	0.0
1996-12-31	32.75	45.75	2.180747	0.0
1996-12-31	32.75	46.0	2.3979545	0.0
1996-12-31	32.75	46.25	3.163914	0.0
1996-12-31	32.75	46.5	3.163914	0.0
1996-12-31	32.75	46.75	1.614815	0.0
1996-12-31	32.75	47.0	1.2505435	0.0
1996-12-31	32.75	47.25	2.290146	0.0
1996-12-31	32.75	47.5	2.290146	0.0
1996-12-31	32.75	47.75	2.871805	0.0
1996-12-31	32.75	48.0	3.8992076	0.0
1996-12-31	32.75	48.25	3.4564245	0.0
1996-12-31	32.75	48.5	3.525295	0.0
1996-12-31	32.75	48.75	3.525295	0.0
1996-12-31	32.75	49.0	2.7002852	0.0
1996-12-31	32.75	49.25	3.0932732	0.0
1996-12-31	32.75	49.5	1.9946488	0.0
1996-12-31	32.75	49.75	1.9946488	0.0
1996-12-31	32.75	50.0	1.4805458	0.0
1996-12-31	32.75	50.25	0.29260615	0.0
1996-12-31	32.75	50.5	0.31029758	0.0
1996-12-31	32.75	50.75	0.72447604	0.0
1996-12-31	32.75	51.0	0.72447604	0.0
1996-12-31	32.5	45.0	0.79071856	0.0
1996-12-31	32.5	45.25	0.79071856	0.0
1996-12-31	32.5	45.5	0.94021726	0.0
1996-12-31	32.5	45.75	1.1990323	0.0
1996-12-31	32.5	46.0	1.3703026	0.0
1996-12-31	32.5	46.25	1.240183	0.0
1996-12-31	32.5	46.5	1.240183	0.0
1996-12-31	32.5	46.75	1.6080923	0.0
1996-12-31	32.5	47.0	1.9822685	0.0
1996-12-31	32.5	47.25	2.5488784	0.0
1996-12-31	32.5	47.5	2.5488784	0.0
1996-12-31	32.5	47.75	3.3803344	0.0
1996-12-31	32.5	48.0	4.499526	0.0
1996-12-31	32.5	48.25	4.8032403	0.0
1996-12-31	32.5	48.5	4.366087	0.0
1996-12-31	32.5	48.75	4.366087	0.0
1996-12-31	32.5	49.0	3.364274	0.0
1996-12-31	32.5	49.25	2.4602544	0.0
1996-12-31	32.5	49.5	2.138974	0.0
1996-12-31	32.5	49.75	2.138974	0.0
1996-12-31	32.5	50.0	0.7436477	0.0
1996-12-31	32.5	50.25	0.6123657	0.0
1996-12-31	32.5	50.5	0.5491802	0.0
1996-12-31	32.5	50.75	0.20111984	0.0
1996-12-31	32.5	51.0	0.20111984	0.0
1996-12-31	32.25	45.0	0.8951242	0.0
1996-12-31	32.25	45.25	0.8951242	0.0
1996-12-31	32.25	45.5	0.6827996	0.0
1996-12-31	32.25	45.75	0.7726121	0.0
1996-12-31	32.25	46.0	0.8764783	0.0
1996-12-31	32.25	46.25	1.5670388	0.0
1996-12-31	32.25	46.5	1.5670388	0.0
1996-12-31	32.25	46.75	1.3030227	0.0
1996-12-31	32.25	47.0	1.6667416	0.0
1996-12-31	32.25	47.25	2.2578478	0.0
1996-12-31	32.25	47.5	2.2578478	0.0
1996-12-31	32.25	47.75	2.594427	0.0
1996-12-31	32.25	48.0	2.6906445	0.0
1996-12-31	32.25	48.25	4.198316	0.0
1996-12-31	32.25	48.5	4.6051626	0.0
1996-12-31	32.25	48.75	4.6051626	0.0
1996-12-31	32.25	49.0	4.4021063	0.0
1996-12-31	32.25	49.25	3.7736669	0.0
1996-12-31	32.25	49.5	2.8598268	0.0
1996-12-31	32.25	49.75	2.8598268	0.0
1996-12-31	32.25	50.0	1.0407361	0.0
1996-12-31	32.25	50.25	0.7789198	0.0
1996-12-31	32.25	50.5	0.6349816	0.0
1996-12-31	32.25	50.75	0.36503175	0.0
1996-12-31	32.25	51.0	0.36503175	0.0
1996-12-31	32.0	45.0	0.76938933	0.0
1996-12-31	32.0	45.25	0.76938933	0.0
1996-12-31	32.0	45.5	0.973788	0.0
1996-12-31	32.0	45.75	1.1512833	0.0
1996-12-31	32.0	46.0	2.0758574	0.0
1996-12-31	32.0	46.25	0.95424324	0.0
1996-12-31	32.0	46.5	0.95424324	0.0
1996-12-31	32.0	46.75	1.4957751	0.0
1996-12-31	32.0	47.0	1.1801095	0.0
1996-12-31	32.0	47.25	1.8482755	0.0
1996-12-31	32.0	47.5	1.8482755	0.0
1996-12-31	32.0	47.75	2.3026505	0.0
1996-12-31	32.0	48.0	2.3195121	0.0
1996-12-31	32.0	48.25	2.5367885	0.0
1996-12-31	32.0	48.5	3.4139314	0.0
1996-12-31	32.0	48.75	3.4139314	0.0
1996-12-31	32.0	49.0	3.8345838	0.0
